NRI_ID,STATE,COUNTY,EAL_VALT,AVLN_EALT,CFLD_EALT,CWAV_EALT,DRGT_EALT,ERQK_EALT,HAIL_EALT,HWAV_EALT,HRCN_EALT,ISTM_EALT,LNDS_EALT,LTNG_EALT,RFLD_EALT,SWND_EALT,TRND_EALT,TSUN_EALT,VLCN_EALT,WFIR_EALT,WNTW_EALT
C31075,Nebraska,Grant,403713.7659920748,0.0,0.0,63500.024596620126,180.53485151082464,690.331571473977,86179.17429397059,0.003576584736189,0.0,1736.5719874606852,19840.25553629451,2855.735492073832,0.0,22801.491478378117,35482.157257133214,0.0,0.0,154484.47010131937,15963.015249254791
C31077,Nebraska,Greeley,3265314.6981246574,0.0,0.0,12038.050039796606,276332.02707756904,2443.0163995318685,1615645.0255682536,11861.139193002811,0.0,85504.7112826239,19684.047105972935,10884.982980722156,160752.42184193,451733.7194302956,440652.35529925773,0.0,0.0,5083.020835817544,172700.18106988375
C31079,Nebraska,Hall,21043377.403868265,0.0,0.0,13443.99638920766,977390.6612105232,47014.17876739981,6518965.261597905,53843.806337417394,0.0,1362022.9858455204,303.3259129993246,239107.22037478423,856722.2533844835,2616439.1814949573,7340815.681687107,0.0,0.0,9424.368392421968,1007884.4824735364
C31081,Nebraska,Hamilton,10396167.920907907,0.0,0.0,5936.062724839319,924999.3274999316,10246.926220668283,3943822.9223510567,9858.264634560752,0.0,414730.77841439407,907.8601085335699,55805.8284209776,651343.3871799944,2352998.055322552,1735995.490463043,0.0,0.0,4758.142747178672,284764.874820177
C31083,Nebraska,Harlan,5457307.999496395,0.0,0.0,16741.31805054826,1022228.7939621044,3216.552855267072,2164463.576256924,24739.40997179485,0.0,158277.4524316168,11003.20143554636,15607.657291820942,118868.79858527392,1062716.161168876,633629.94879474,0.0,0.0,7807.9363443646225,218007.19234751744
C31085,Nebraska,Hayes,1046743.3208400852,0.0,0.0,17601.14037699278,49644.474258793394,368.9060695337005,636056.3124627889,2616.1155923277984,0.0,2035.1925148576825,8751.375616042062,5856.372647340593,23142.402374079375,168929.14280502827,115431.4007428312,0.0,0.0,6822.247919129271,9488.237460340368
C31087,Nebraska,Hitchcock,1189222.5792336063,0.0,0.0,35071.71691022216,33207.01009836166,1058.166036786876,423496.39227462944,7847.328008156611,0.0,6203.537528850883,21899.999999990094,12393.180827228614,47581.14790953277,269829.0805880292,287835.6719124002,0.0,0.0,4233.935616902251,38565.411522515846
C31089,Nebraska,Holt,2882991.8177009327,0.0,0.0,74687.94119840524,159722.1342816273,16690.011038660337,416863.56121390534,11314.938721808903,0.0,173396.97608966,5578.341236450626,53092.31391085425,183223.10691108237,346502.62554401474,778701.096480168,0.0,0.0,149570.0734632692,513648.69761102693
C31091,Nebraska,Hooker,296144.391808257,0.0,0.0,6463.734021998057,384.41148943739626,724.2632911270526,144644.70396767327,1241.104841209786,0.0,1449.9181735445559,16396.477355461862,2944.5628345348846,0.0,20615.81503041624,59557.895461517845,0.0,0.0,24345.00118901504,17376.50415232099
C31093,Nebraska,Howard,6795437.677645935,0.0,0.0,3035.4327890092936,383465.34112597746,4724.043631885112,3004438.190638744,5369.297139668379,0.0,157273.109275404,14803.385902285327,30145.079423912375,1007234.0156501816,1095711.4126486296,871768.7868258704,0.0,0.0,9260.760532900129,208208.8220614675
C31095,Nebraska,Jefferson,3536423.47946945,0.0,0.0,8564.116279380143,357023.9159851289,6840.16597156982,89807.03849599011,23669.752843976585,0.0,403594.7598082949,3588.1614408262494,50566.43396423074,564062.4080501494,792782.6081392361,1151106.4505350564,0.0,0.0,20011.541931485877,64806.12602412495
C31097,Nebraska,Johnson,1857133.3215311088,0.0,0.0,4034.9550534982336,103163.80852059434,3623.8248259074257,458095.9531832954,18028.402894300696,0.0,47881.322189067585,21900.0000000062,8969.599740556252,327368.2817485913,154196.73300458438,601752.2096943756,0.0,0.0,55627.364560911985,52490.866115419965
C31099,Nebraska,Kearney,8782732.765499212,0.0,0.0,4594.0005876541,749895.196628719,6050.316098287715,4000690.3105391418,6297.700925159961,0.0,92730.15516439913,0.0,33228.129249905964,765652.3080141128,1980908.990007744,885432.5487533261,0.0,0.0,1921.050741300549,255332.0587894579
C31101,Nebraska,Keith,2441993.9693265776,0.0,0.0,56515.730293917964,54634.61722763364,4403.149915411269,1177470.8705706203,0.0,0.0,1577.917761651251,21899.999999990247,46069.17732138816,300942.51152907306,273130.72527341894,439050.2194457476,0.0,0.0,58944.805165585545,7354.2448221395025
C31103,Nebraska,Keya Paha,341354.96232901263,0.0,0.0,16266.53406008458,12592.202903477484,1108.6175943089663,74022.82275950136,3925.180475807657,0.0,5413.492638082079,9564.295816403155,6174.799067977541,0.092595688589516,89305.89203526847,65588.31533098592,0.0,0.0,28089.227265332724,29303.48978609413
C31105,Nebraska,Kimball,1203404.1831605083,0.0,0.0,270359.277786587,17618.900073252575,7661.371620930221,483454.9934527116,0.0,0.0,26363.513765679167,8178.2689536950365,14198.204122441743,2022.7641892328463,58618.4401030537,268973.39055304823,0.0,0.0,14899.86403684593,31055.194503030183
C31107,Nebraska,Knox,3746681.450264763,0.0,0.0,60977.12583321528,101540.78920248334,8705.709264291918,1004074.45666146,23467.32388351712,0.0,300952.33141977247,21900.000000001295,25868.577474908896,193477.7938272939,143645.1966968127,1222253.2373619995,0.0,0.0,177076.49149423293,462742.4171447736
C31109,Nebraska,Lancaster,64085164.001320906,0.0,0.0,41002.222455633375,531889.0118504169,149536.0449943008,1096790.230883694,26068.348821115007,0.0,9444885.081934018,21900.00000000081,139458.09189737236,10510764.295242315,2221988.0340077444,36726065.70931733,0.0,0.0,199851.08626943236,2974965.84364754
C31111,Nebraska,Lincoln,7626621.245567803,0.0,0.0,181780.60864472843,136939.8691968935,21007.383200758162,3202969.8311160104,203685.17607092348,0.0,9956.10556421507,21899.999999993583,150577.98236674952,252269.8799152183,408034.3418280255,1901513.34291902,0.0,0.0,182692.40485384423,953294.3198914232
C31113,Nebraska,Logan,431966.6394194597,0.0,0.0,6202.812065590691,29971.932935918958,647.1428886631486,245007.90576168057,3770.7903848227065,0.0,416.7013469888616,2844.133347726922,5031.726884568692,0.0,37215.73945657658,58470.964969141554,0.0,0.0,24509.0732203652,17877.716157415813
C31115,Nebraska,Loup,351473.18495412,0.0,0.0,5896.459490230363,3229.375495845596,460.9218336519442,156361.5162486391,3467.5473475201916,0.0,5622.892802508129,1883.3089702178888,5233.248508944638,14285.672668251016,44059.71815177648,80645.59861699905,0.0,0.0,5058.5856718696095,25268.33914766592
C31117,Nebraska,McPherson,138512.77314114428,0.0,0.0,3411.4528828979114,1470.7493757302732,213.6393402806608,43797.97452073836,697.5305530361626,0.0,190.93825902522545,4015.524166550365,2019.8692957285775,0.0,18376.83038594726,30143.662470449694,0.0,0.0,24717.87133044634,9456.730560313441
C31119,Nebraska,Madison,9196537.64739569,0.0,0.0,222407.84899129788,369675.9524933751,32557.10232532415,584571.7591225946,28591.521801945903,0.0,874882.8026712865,21900.00000000155,108429.72804241996,948526.068979343,521403.13426892826,4945322.459585431,0.0,0.0,97744.06773488787,440525.2013788554
C31121,Nebraska,Merrick,7890659.965051123,0.0,0.0,2928.294807234894,447264.5413483108,8606.860774411456,3316114.1081876047,6491.341950758768,0.0,192902.56261627743,186.5141063080056,37983.29763869533,983286.4109147517,1455844.4731308743,1243683.9231212847,0.0,0.0,4277.543821454945,191090.09263315616
C31123,Nebraska,Morrill,2652995.288277212,0.0,0.0,1641451.2403568856,80907.5575426736,4621.290092859573,244878.2450923857,0.0,0.0,9709.511974132967,4499.049465507489,22017.42564046317,39774.48552107982,118633.72482508492,284001.4230565628,0.0,0.0,48045.594938058086,154455.73977151833
C31125,Nebraska,Nance,4069105.946516512,0.0,0.0,14867.93987486452,291595.57446922245,2378.473620428992,1945619.1956809363,17868.961269116375,0.0,91639.29144001385,18012.822055446744,14691.451388619787,258886.8696153164,605703.423202661,664141.1000780007,0.0,0.0,4328.062855724395,139372.78096615977
C31127,Nebraska,Nemaha,2715777.584163148,0.0,0.0,131593.63363027642,575846.4687522185,5877.423767120351,486435.24648922915,21471.810787627488,0.0,70822.3569796801,21900.000000005,15446.033780226817,132237.9326319726,189398.95322835367,981564.8284350052,0.0,0.0,10427.15561524796,72755.74006618469
C31129,Nebraska,Nuckolls,4623561.556469649,0.0,0.0,4888.554257402563,591344.2644390588,4684.25772454236,1446598.1293795512,6528.887688208521,0.0,241524.42593315817,193.30345986060976,31212.381463007372,174392.05918348586,1182116.9598482547,789946.1431854969,0.0,0.0,7360.275636665043,142771.9142709566
C31131,Nebraska,Otoe,4640962.514126232,0.0,0.0,8778.73322499321,331534.27172932174,12620.874939195039,1220787.262638211,27611.955467755735,0.0,141813.07060869376,21899.999999997137,37136.01153254566,192860.55427469712,689153.3047787342,1808133.6293264125,0.0,0.0,15932.948935877072,132699.8966697973
C31133,Nebraska,Pawnee,1271804.7410960817,0.0,0.0,3072.3275938707075,110479.70376872012,3020.387186732653,353699.51268683106,11545.148642788155,0.0,29692.037100839323,21900.00000001133,7357.194550180942,62176.64522708776,217716.11895629409,361259.07472464774,0.0,0.0,53691.469529319285,36195.1211287581
C31135,Nebraska,Perkins,2625304.9593335865,0.0,0.0,42819.5552913765,117489.52910634536,2344.9359774825125,1713630.5267158947,0.0,0.0,980.4954015179139,419.04393681781613,15288.130935724996,71062.75386179204,367521.65481854626,283005.77464153414,0.0,0.0,717.2977647907079,10025.260881763352
C31137,Nebraska,Phelps,10612524.026185691,0.0,0.0,30823.328915155507,775847.7007476323,7873.480803797591,5473404.833317901,64101.81087969297,0.0,141846.46981289715,1843.4409767595605,44858.3614714089,699431.5302118012,1796613.5870504063,1337423.8022369775,0.0,0.0,1970.0063323843833,236485.67342887688
C31139,Nebraska,Pierce,2491540.9861985766,0.0,0.0,50413.676508196906,288168.1904709909,6602.302022428414,262470.2091632449,30025.588963599595,0.0,241336.13087971337,5514.17039702289,28919.59354743785,36183.875150458975,148796.78304000056,1150960.3940479544,0.0,0.0,55662.62300258282,186487.44900494572
C31141,Nebraska,Platte,15074346.69430992,0.0,0.0,154034.44245568328,446230.23675685696,33138.758034774095,3433346.502226781,30072.820155669408,0.0,627851.4869548577,9683.340626215875,159205.65433443515,1241745.9651878506,797904.2454853896,7514574.526437347,0.0,0.0,9389.76431918649,617168.9513348709
C31143,Nebraska,Polk,7887677.657404938,0.0,0.0,2843.92299435359,498371.9176238233,5747.691946126782,3981573.6865152232,5464.449144876672,0.0,83802.91422291184,2091.6155357069774,27490.556427830503,688217.5305089917,1485966.4670809684,950824.9903828962,0.0,0.0,2312.727854743576,152969.1871664846
C31145,Nebraska,Red Willow,4323186.884772631,0.0,0.0,131627.42987468833,954906.4627704896,3694.977425957633,1367708.4137717593,31557.79257786389,0.0,104995.49772109684,21900.000000010357,49308.04263432541,125825.25858974922,485708.2675304517,898013.7466453686,0.0,0.0,6737.505396663248,141203.48983420763
C31147,Nebraska,Richardson,2787863.551188851,0.0,0.0,165882.65988729076,675647.9431411648,8177.962725662836,229616.59583320143,22007.933697277647,0.0,86809.62972298513,21899.999999995416,23285.46572542195,117097.12503040311,274825.81339576177,1066245.5484162169,0.0,0.0,14398.642026773894,81968.23158669517
C31149,Nebraska,Rock,737821.7620804758,0.0,0.0,13988.82124437728,8056.274897734803,3144.3718044834623,239667.35260237163,6727.938903028285,0.0,19812.39995309496,13224.43873593198,12596.217147222984,0.0,106547.21854235065,137456.71124634115,0.0,0.0,129230.8381434125,47369.1788601261
C31151,Nebraska,Saline,10945734.70996024,0.0,0.0,10156.088433859271,558615.0923407965,11201.877596354869,1541215.7804514926,26382.57174893268,0.0,654926.9855406911,7778.887631630799,103482.55663921902,4735339.0439399155,1144449.4151511388,2017499.712952108,0.0,0.0,10540.995575698818,124145.70195840255
C31153,Nebraska,Sarpy,40821858.283745095,0.0,0.0,1128219.2986612583,345424.8280640557,92386.70824334753,714597.8417753939,28530.20565777868,0.0,1406575.27925291,122399.9999999997,223507.88136473656,5871358.136542143,4220431.684787497,25673619.00517352,0.0,0.0,24639.10355524217,970168.3106672068
C31155,Nebraska,Saunders,7409068.436485764,0.0,0.0,4648.011679759921,480973.57869978936,13599.713458619495,178608.00642174028,28140.48928992142,0.0,120081.1841161602,21900.000000001077,42644.01543152487,2977209.6273168195,962215.1773801859,2506220.8688334385,0.0,0.0,12413.414681337275,60414.34917646677
C31157,Nebraska,Scotts Bluff,7007651.430805136,0.0,0.0,1934346.8747051957,90784.5779144329,54143.960321581195,2370072.3404624444,0.0,0.0,23414.594617520423,160759.7262853112,115788.27922847608,312113.040556578,241115.00450026992,1594137.2856822847,0.0,0.0,23862.497997143462,87113.24853389693
C31159,Nebraska,Seward,8353258.085594386,0.0,0.0,12342.785338188913,578116.637878751,12232.680024190964,3107603.731329148,27543.479334776013,0.0,665123.7054232176,10144.0629405032,130311.48764850335,99216.80311321239,1028930.4665076246,2494805.293327144,0.0,0.0,20364.43480547577,166522.51792365115
C31161,Nebraska,Sheridan,2090875.9550973529,0.0,0.0,948106.6650380444,37544.76171965274,10271.760225185579,215389.05111144512,0.012251224663441,0.0,4660.526704496644,21899.999999994583,35934.33956001144,91129.47105541285,86032.58685997728,238083.49304738923,0.0,0.0,389758.08745063463,12065.20007388357
C31163,Nebraska,Sherman,3055720.036869042,0.0,0.0,1585.1479371256337,277394.37585211085,2090.572347360823,1377314.8339334982,3031.5585206640512,0.0,39777.17796098087,21878.965745319492,15807.223077787632,288871.7011010481,541471.7146895484,340104.1675046212,0.0,0.0,10720.726951206756,135671.87124777024
C31165,Nebraska,Sioux,1088685.0971926702,0.0,0.0,752616.8062521501,15997.873143295748,2461.3991924638904,23940.055429990764,0.0,0.0,762.801121055441,7526.608174069054,3291.399148946699,0.0,9024.353722869328,94646.1911459948,0.0,0.0,145445.62425803128,32971.98560380302
C31167,Nebraska,Stanton,2516445.607122095,0.0,0.0,38026.313510798194,212148.0208963976,3030.1368764303056,110078.466468133,25838.24983253594,0.0,143949.07382462907,21899.99999998772,23850.785326245143,612091.223912784,394297.9082457043,846356.027350027,0.0,0.0,40154.41999434894,44724.9808840735
C31169,Nebraska,Thayer,8407576.895419575,0.0,0.0,10120.337204317408,513748.9622767022,5919.260877236107,3559933.4788666456,8392.40983601435,0.0,70865.83535960586,1265.170591907446,39994.969705830124,1156282.9932478475,1708471.384783464,1144768.5160833434,0.0,0.0,2323.576248101077,185490.00033856105
C31171,Nebraska,Thomas,256735.03932847688,0.0,0.0,6122.2857993393,2274.6236570206825,808.520765977302,93279.29625051112,3141.765028883602,0.0,1879.12016834964,8791.145076496568,4705.49212639584,1444.8467791466724,25751.282427784616,55975.02799577096,0.0,0.0,35013.31002553569,17548.323227264937
C31173,Nebraska,Thurston,2922223.5695319967,0.0,0.0,41187.50731647825,219268.20000023313,2338.642277065505,1037210.3943699033,55728.62975508294,0.0,74604.71703554054,21899.999999998265,9177.95344964524,256332.9662435814,232678.13830804537,889613.010229828,0.0,0.0,34202.06214460198,47981.348401992094
C31175,Nebraska,Valley,3388156.2293069502,0.0,0.0,22887.9552871509,258014.7870734053,3036.693281337584,1486340.4271941048,19937.768604620927,0.0,37251.027632861376,21900.000000002277,19212.6496581159,174658.69263468977,597138.1308202961,490067.4588306434,0.0,0.0,16831.785114553713,240878.85317516787
C31177,Nebraska,Washington,7702951.336226487,0.0,0.0,99628.16646453523,235200.8278921878,10520.623614008467,1831987.8784886952,27796.014140516825,0.0,241320.6790178894,21900.000000000095,35229.13098251235,497346.82138686464,1181439.1413051677,3221909.1961506032,0.0,0.0,158422.15978090747,140250.6970025999
C31179,Nebraska,Wayne,3868878.417116439,0.0,0.0,65694.17739034884,286507.65147350053,6831.035699987289,1402370.6079889513,29372.529897709952,0.0,281733.0644237593,21900.000000005846,31518.615414429554,59876.12114424312,187725.00234712329,1394502.9290046317,0.0,0.0,24362.520714364375,76484.16161738365
C31181,Nebraska,Webster,7863134.052024266,0.0,0.0,6578.896819283816,298363.4841563537,3711.476332838945,4385523.55557826,3914.6711372455,0.0,194918.44603450745,867.9583560880893,27202.781672971792,570467.5444809219,1601584.0048272184,636228.7752938556,0.0,0.0,6126.917518476056,127645.53981624333
C31183,Nebraska,Wheeler,533573.920628088,0.0,0.0,8349.248040954077,4291.6632949506275,852.0265575586867,113250.17692293586,3196.899986503364,0.0,18331.70971105654,1676.6411560448776,3699.3250631616984,107965.79686262787,74475.94670587927,162126.99311761482,0.0,0.0,10391.663582172723,24965.82962662757
C31185,Nebraska,York,11813900.381520327,0.0,0.0,6588.044351139465,951672.242236366,14379.191129039067,4817689.489153434,20698.79375938964,0.0,245622.81504397187,306.2468371224451,91496.27223971428,589276.7143029559,1574271.0328352617,3008245.986039312,0.0,0.0,3562.8145957864062,490090.7389968381
C32001,Nevada,Churchill,11198043.47594919,0.0,0.0,0.070114595972112,6915172.454456033,3878197.0579175632,5005.178010269256,18934.635960891446,0.0,17266.358246827123,16290.494320114232,40727.70212890864,120081.6600500598,47886.05135909617,1832.9140822726008,0.0,0.0,109926.77582739328,26722.123475161185
C32003,Nevada,Clark,329457733.1492634,0.0,0.0,0.16081728891245,6747.081558676265,156991480.92964494,915828.7020173024,137883828.95246676,0.0,0.0,211827.61540310775,579071.715019836,7155286.615513532,250907.09900115168,47538.75089011027,0.0,0.0,25406677.548132837,8537.978797853315
C32005,Nevada,Douglas,31913367.82930668,104254.479835,0.0,0.0,1275490.4025151953,24741649.017379783,19880.117570722196,49746.2534678767,0.0,0.0,125484.96098243391,42238.76364119089,722986.48120529,38730.657588175534,3796.050674133312,0.0,9593.224985519028,4712211.6315705795,67305.78789078252
C32007,Nevada,Elko,52778408.042429775,0.0,0.0,5.395508436251252,490722.40303612663,3116541.1352065825,12984.346098245149,49742.23496823993,0.0,0.0,95591.33555122318,110889.77330235568,632933.3691122606,55671.78622138906,1656.6219902257335,0.0,0.0,48041388.58344288,170281.0579918142
C32009,Nevada,Esmeralda,2146905.6815290814,0.0,0.0,9602.165298070206,1820958.827346732,289001.3862486554,46.04976839753624,6414.225874066602,0.0,0.0,8025.897516650243,2865.368017228824,0.0,736.0522173746733,52.00242750814032,0.0,2088.1675994275543,4514.8692257193115,2600.669989250376
C32011,Nevada,Eureka,5459733.65563065,0.0,0.0,17483.413435517006,2708457.650628593,341095.71313629067,913.235831598556,3210.1326070166388,0.0,0.0,21900.000000011554,7710.595777949795,214270.17218884808,3760.442137882168,238.6764112771412,0.0,0.0,2134066.3424987923,6627.280976872757
C32013,Nevada,Humboldt,18339848.350539275,0.0,0.0,0.007531856702166,9157242.419713661,1019885.5843877564,183.8348098081156,21113.791024003567,0.0,0.0,21900.000000010303,20317.012644812166,47212.52720422719,7569.327682304865,4114.257650917832,0.0,0.0,8037907.519073954,2402.068815962676
C32015,Nevada,Lander,5825775.85829603,0.0,0.0,13911.509501639695,3454171.4151382046,371771.5420187314,1354.8093965173784,8342.992968985158,0.0,0.0,6817.131139525856,14407.832201757572,117332.59776185529,8836.226416594534,1371.222141146574,0.0,0.0,1770518.1459182464,56940.433692825376
C32017,Nevada,Lincoln,4630654.26624743,0.0,0.0,15736.20482495894,1179435.177370635,457101.5774872161,289.9361448988536,21004.40568651017,0.0,0.0,21899.999999996046,29509.52591035448,1980652.8338084533,8537.935245361326,135.50693041898313,0.0,0.0,889019.2718070586,27331.89103156775
C32019,Nevada,Lyon,26786026.455938168,0.0,0.0,0.0,7930204.190672127,13318056.507402578,21331.955298696634,31468.05507032304,0.0,39934.23715324293,56100.9965717935,177139.98426640767,1552691.4709980583,34954.62064516212,3796.451059431888,0.0,12125.815950126447,3407928.1492098505,200294.021640372
C32021,Nevada,Mineral,2648016.7929332503,0.0,0.0,0.00071248189569,493621.54988259514,1374994.8275638632,515.4605089198798,7935.67134946546,0.0,0.0,513800.206384823,10609.086088837006,184506.54548340247,5013.896398076832,898.972659493021,0.0,25003.655406815255,26879.697495877368,4237.22299859984
C32023,Nevada,Nye,13105977.115467599,0.0,0.0,1131.1018848115903,4149.252471530538,3249161.841993385,5554.4399741372,5951563.935749768,0.0,0.0,21899.999999996566,130245.38608823864,3441911.4100957015,32191.721057022063,861.0770153149933,0.0,0.0,262313.354866764,4993.594270927577
C32027,Nevada,Pershing,4345116.026421427,0.0,0.0,0.002636377589817,3745067.4486235343,230144.30833458604,353.79130712616075,4958.028322549942,0.0,4441.673567768891,18822.91786515614,11836.50839645722,6518.732918858198,13387.516903379063,513.2118669360673,0.0,0.0,303815.8631778244,5256.022500871508
C32029,Nevada,Storey,7389648.705213094,0.0,0.0,0.0,5350.057566890672,3546228.001013943,1353.9835328993,1149.7073250781991,0.0,0.0,547499.999999972,18425.42416980188,452632.79735926795,11198.425104351734,4161.840192531957,0.0,0.0,2789106.636526876,12541.832421482506
C32031,Nevada,Washoe,243724471.56728044,104254.479835,0.0,9.6510905557e-05,1316457.0082002978,165819570.76476008,17966.744705828307,132692.49137843374,0.0,110508.10782905456,123345.19543141327,532298.990085555,64862161.143418096,67482.33278880265,137079.88550351915,0.0,0.0,10455362.287724007,45292.13552383562
C32033,Nevada,White Pine,2122037.8308039694,0.0,0.0,118837.6916539215,884192.5836376796,501070.733029196,1545.888159502614,5738.50319214727,0.0,0.0,21899.999999999007,53582.69610046813,63542.12299041226,6442.659744282537,150.23216198493947,0.0,0.0,410726.05214044865,54308.66799392725
C32510,Nevada,Carson City,35053802.63686795,104254.479835,0.0,0.0,7759.092884304991,33382208.478236273,18591.90544696892,16315.310402086276,0.0,0.0,21899.99999999988,190646.87817908105,175588.53221430109,13715.072574096766,3391.9767892181394,0.0,0.0,1076030.8365319755,43400.073774640936
C33001,New Hampshire,Belknap,6083881.650531115,0.0,0.0,91076.93240724252,17021.817961465564,308033.16282749927,23614.032220451,10556.181314596985,3442954.957680107,484254.2520706501,122399.99999999977,442951.1156685582,116055.59985386416,348841.1506549376,599436.9997267147,0.0,0.0,36903.121588633294,39782.32655639471
C33003,New Hampshire,Carroll,8217877.9693256365,0.0,0.0,115961.53925093902,0.0,298508.9630372595,17501.499978677308,5.81011864402847,5576776.800039144,501928.66430683766,122399.9999999995,171821.01551048693,915371.5850536115,202900.61141929709,201139.2518859112,0.0,0.0,45972.17095870072,47590.05776612874
C33005,New Hampshire,Cheshire,8145079.985191992,0.0,0.0,127754.39244171741,0.0,195438.26155237705,30256.68897123624,25441.13425415968,2801746.4124240926,714075.112733416,122399.9999999997,641396.3099629849,2026682.9217544063,287244.3157631475,1116529.548964006,0.0,0.0,39416.29439945797,16698.591970990965
C33007,New Hampshire,Coos,4228589.416169684,271471.6266628528,0.0,968231.0242120288,0.0,104481.31753278416,6591.839979879032,0.0,1087553.6858481632,101875.03937130864,26447.665485614543,154388.34332430447,1365242.8148947118,56793.688130874114,56414.21521488683,0.0,0.0,15508.39040728489,13589.765104991488
C33009,New Hampshire,Grafton,10354243.82967222,0.0,0.0,305267.83603694447,0.0,381878.4864245456,28220.93144348688,0.0,3241012.8560781744,441518.42605697777,191023.55161848725,268831.4860612943,4468033.211344134,589498.748421724,329743.2034099335,0.0,0.0,47599.05281731452,61616.03995920376
C33011,New Hampshire,Hillsborough,39575200.74295456,0.0,0.0,360059.8457714225,479827.74483642366,2852739.255472576,134135.16494327236,408806.4535998929,21523383.41384878,3364398.2043480715,155096.08281194168,802957.3877114626,1853896.876146368,1152104.3018178728,5769223.737901445,0.0,0.0,630094.365066214,88477.90867882012
C33013,New Hampshire,Merrimack,15050567.67788444,0.0,0.0,167360.09515090438,496215.39523048874,857958.7417139522,59129.92493204026,51595.71848781724,8183303.837033475,659484.2360905182,122400.00000000004,256449.9664298653,1508608.2230322952,848217.945009641,1690049.0299909525,0.0,0.0,64226.021716553165,85568.54306593297
C33015,New Hampshire,Rockingham,29483879.13144988,0.0,1847457.6665692755,225087.39732206805,452532.67009312706,2287613.494717885,113739.87536610088,238196.7607585744,15673663.714898372,252808.21154514715,122399.99999999985,960932.0504622036,1775993.2668619372,1409052.6976083207,3834989.7826716,0.0,0.0,125783.02355410757,163628.51902115555
C33017,New Hampshire,Strafford,9340061.225464271,0.0,22543.197170354564,132014.21892280775,210062.9118171512,704974.3723686398,33942.037374594765,86773.95419735053,4698894.967664345,506043.3574149536,122400.00000000052,573269.7387988365,314537.75296084455,803233.6870323345,1025100.6009378053,0.0,0.0,36639.918773138095,69630.51003111078
C33019,New Hampshire,Sullivan,3645125.349773935,0.0,0.0,87544.71520614561,0.0,107541.67959142844,14332.37542308092,7238.896047248899,1100449.2429137668,233298.3735410883,21899.99999999998,179860.50484604939,1234717.1714645887,280823.59698172,337149.7401327384,0.0,0.0,17668.488915615908,22600.564710463048
C34001,New Jersey,Atlantic,132517193.52978504,0.0,77527216.20994596,0.0,324625.7524804059,597492.8398420083,92216.98252711221,2379928.8934434904,29288367.58127903,36488.132312805035,21899.999999999807,727961.369995011,11210139.839307364,3269792.055793265,1086111.7047155143,0.0,0.0,5787397.61939158,167554.5487514847
C34003,New Jersey,Bergen,286921416.4958431,0.0,210359631.51356328,2.831313836908871,24216.097303410104,3564256.8081906694,474718.1783298512,3050631.0468504964,44725178.63168429,472491.61630576913,165012.60533298,2090228.346145708,7368240.926369291,6238011.828840396,7741791.395544595,0.0,0.0,14852.704325462037,632151.9657430793
C34005,New Jersey,Burlington,68849115.46557535,0.0,5956411.939333781,0.0,233954.31060080355,1553625.1224759775,66561.40154701611,5398689.45516752,23345427.96373852,428724.1362991793,29290.53037613329,1638149.2399894963,11345101.301998887,9998436.681957215,3759819.8109949287,0.0,0.0,4414673.738981896,680249.8321139928
C34007,New Jersey,Camden,42494002.19020925,0.0,1049143.873390898,0.0,251200.62941889564,1465999.4460012102,99571.24692034558,5920923.920240481,17469882.543356523,530427.5239524395,21899.999999999807,212552.0879503767,6826253.7922026655,2395971.1962607247,3918513.8144810554,0.0,0.0,1575608.7310680032,756053.3849656197
C34009,New Jersey,Cape May,97072036.21679959,0.0,64697288.28151773,0.0,213336.57583587864,199434.1945833272,18806.227497770265,1997381.213341444,19914728.443936728,85183.86529131421,7190.175183134922,250836.59763024337,4953269.791534805,1767373.047592772,712721.5012805422,0.0,0.0,2083707.2182569765,170779.08331690507
C34011,New Jersey,Cumberland,43045171.66780832,0.0,19934961.88956941,0.0,251733.34409313908,445485.2649081985,155929.67780748333,963060.3054714676,13366273.64428348,165298.87236309273,21899.99999999982,345270.9478418621,3164219.10673924,1644096.0217959383,1080699.3197786203,0.0,0.0,1355940.758149495,150302.5150068895
C34013,New Jersey,Essex,47843352.061041,0.0,3207214.5404813476,0.0,11276.383673709264,2171486.9605355654,38169.797918938726,6397125.921919328,19898227.687100336,283516.68194598233,161895.50940799547,350349.8958285405,2272543.907845544,5515850.853332087,7167834.565526976,0.0,0.0,4063.270300228941,363796.0852244049
C34015,New Jersey,Gloucester,27759142.666797336,0.0,2061660.4933632752,0.0,265442.6653874892,1012353.1597803982,157440.15889865535,1211889.3828618336,11540717.905241331,173978.6528781515,21900.0000000001,132600.5837688514,2072243.4345853685,5299033.406418952,2612093.425509278,0.0,0.0,955905.8060012909,241883.59210245623
C34017,New Jersey,Hudson,81894127.22115757,0.0,47967856.242520034,0.0,11106.058766077884,1699982.7433362603,24762.151959775285,3369873.5592219047,18733501.90249144,212638.58071695943,184098.9493471672,253471.40366788176,998332.6106210717,3706084.354934948,4486936.908233775,0.0,0.0,1749.799792230701,243731.95554806828
C34019,New Jersey,Hunterdon,23701470.045566376,0.0,0.0,0.0,229826.0038628212,377421.9724750116,117076.74408948516,940666.2696401348,4636561.889714672,119707.38264600805,122399.99999999996,505394.6916047141,7876613.20762319,6617513.188038184,1929283.9115904027,0.0,0.0,36917.24390439607,192087.54037735512
